38,27038183,what'swilliam,P,30,2017-09-30 10:40:17,3星半吧。一剪梅男孩客串是惊喜，整体从故事梗到各种笑点梗都太老了。。。然后马丽“变性”之后的反差弱了很多，因为她本身就是爷们性格啊。。。前年夏洛教煎饼侠什么是“没有对比就没有伤害”，今年我觉得反过来了。,220
39,27038183,为人帅表,P,30,2017-10-01 14:56:04,艾伦不太敬业啊，这一身大白肉……,133
40,27038183,丝丝细雨168,P,20,2017-09-23 11:34:27,"全程都在笑,不过笑点很低俗",260
41,27038183,荔枝超人,P,20,2017-09-27 13:17:58,各种类型大杂烩，只为一心取悦观众，这种创作初衷是很好的（不像隔壁某鸟硬生生塞进一堆歪瓜裂枣的个人好友完成自己私人的“梦想”）。不过个人感觉（非开心麻花粉）叙事流畅度和笑点都不如【夏洛特烦恼】。,167
42,27038183,痞影人科莱昂,P,30,2017-09-30 11:05:20,及格，在探索喜剧这条路上，现阶段国产中还没有能做的比开心麻花更好更接地气的，在俗与雅之间找到了一个很好的平衡点。你看，人家也不是专业出身，照样开始慢慢摸到了门路。想问下其他转行拍电影做喜剧的人羞不羞。,160
43,27038183,迷宝,P,30,2017-10-04 18:37:46,演拳击手的男演员 能不能提前个一年半载的练练真正的胸腹肌肉 满屏大白肉看着尴尬死～,80
44,27038183,如墨画卷,P,50,2017-09-23 23:58:36,一场脑洞大开精心策划的换身笑料，一个奇思妙想融入多种元素的告白，然而在我看来影片主要说的是关于选择与被选择，坚持与被坚持，正义与非正义，理解与被理解之间的较量与人生哲学；在物欲横流的时代，每个人的生活都不能自己去掌控，而我们所能做的，或许只有用自己的“拳头”去决定属于自己的人生。,249
45,27038183,团小纸,P,40,2017-09-26 23:13:12,拳拳打到笑肌的笑点，而且不讲价值观只说了些梦想励志的事情，正直许多。高潮的地方电影院是肯一边笑一边鼓掌的，这大概就是好喜剧的模样。和《夏洛特》比，艾伦瘦了，马丽老了，沈腾胖了，开心麻花还能继续~,173
46,27038183,Jorrow,P,20,2017-09-30 20:49:32,换身的梗真的是烂，可偏偏又百试不爽。只是一个点子衍生出来的小品式作品，再东拼西凑一堆硬挠你胳肢窝的笑料。也许不是开心麻花的名头，会扑街吧。相比而言，我反倒觉得夏洛特烦恼更像一部电影。,143
47,27038183,徐若风,P,20,2017-10-02 19:10:45,#国庆档国片票房冠军&品质最差# 话说，今年中国高票房的尬笑美学电影都可以集体出个笑点集锦了。,77
48,27038183,小川叔,P,50,2017-10-01 22:03:37,看完了羞羞的铁拳，我觉得，全程特别好看！一直看到mv结束，从一个商品来说，他是合格的，到结尾的时候莫名其妙的燃是怎么回事？只有我一个人觉得，吴良特别帅吗？觉得吴良帅的人请点赞。最可惜的是常远。我看的话剧版就是他演的。更可惜的是艾伦，虽然我看出他已经在努力减肥，但还是不像个拳手。,102
49,27038183,大大舌头,P,40,2017-10-22 15:12:08,沈腾咣当一跪，跪出亿万票房,1
50,27038183,南悠一,P,20,2017-09-30 10:34:21,好笑而不好。电影语言上是非常不及格的。但我还是全程笑了，艾伦是不错的。前半部分男女换魂有太多旧片了，正经的《女男变错身》跟这个极像，不新鲜。不过它加入了一些拳击比赛的情节，所以尽管前半段看似笑料多，实际上后半段更扣人心弦一点。作为一个话剧剧本，故事尚有上升空间。,120
51,27038183,小岩井,P,40,2017-10-03 12:37:32,包场看电影的感觉真好，一个人想怎么笑就怎么笑。剧本很弱，演员功不可没，不开心了挺久的，久违的大笑。,51
52,27038183,寓目,P,40,2017-10-06 19:54:44,唯一的bug就是爱迪生身材太烂了……,39
53,27038183,汤川影业,P,20,2017-09-22 08:57:15,说不上烂片，挺搞笑的，但是全程无厘头得闹腾加上浮夸的表演，聒噪得耳朵疼,132
54,27038183,时间之葬,P,30,2017-09-28 21:44:52,属于那种精准地满足普罗大众喜好和需要的流水线定制品,49
55,27038183,托尼·王大拿,P,20,2017-10-03 00:07:08,饺子皮挺新鲜的，饺子馅就有点过期了，但这香精添加剂什么的呼啦啦一掺，也尝不大出来哪有问题。,46
57,27038183,妙可中国,P,20,2017-10-02 15:04:36,对开心麻花的喜剧完全不来电，这部当然也不例外。最有意思的莫过于沈腾那惊世骇俗的一跪，其他的，感觉像是看了部二十年前的港片一样。,31
58,27038183,马 夋,P,10,2017-10-02 17:47:13,尬且俗，既然一如既往的把雄性娘化标签化的嘲笑，那应该一如既往可以保持对这类直男癌标签化的厌恶。,46
59,27038183,恶魔的步调,P,40,2017-10-01 01:39:11,居然性转＋拳击…有种浓浓的漫画改编感…上山修修的桥段看着好像某集麦兜…,30
60,27038183,好痛,P,20,2017-09-30 14:51:24,"笑点还算密集
勉强多给一星

完全不理解《夏》之后
开心麻花怎么会成这样
于我天朝平均水准的尬片差别不大",98
61,27038183,可不好养了,P,50,2017-09-30 11:23:29,我是真的太喜欢开心麻花这个团队了，从寂寂无名到现在的大红，几乎每部作品都认真对待精心打磨。这部比《夏洛特烦恼》还好看，全程笑点，笑得差点捶墙，而且层次感很强，是超值回票价。,116
62,27038183,赛珞璐,P,20,2017-09-30 17:08:10,两星半吧,56
63,27038183,H2O.,P,50,2017-10-02 21:00:37,我头都笑痛了。,55
64,27038183,梦里诗书,P,40,2017-09-26 22:04:23,作为开心麻花的第三部电影作品，《羞羞的铁拳》在风格上显得越发成熟了起来，其用男女身体互换引发爆笑，一击撕开黑幕的铁拳，又将正义美好的光芒照亮人心。如此一击正中笑点的“羞羞铁拳”，无疑给人带来了很大的惊喜，也让奔着爆笑喜剧来的我满意而归。,127
65,27038183,撒旦的表妹,P,40,2017-10-02 20:57:53,3.5 看得很开心！“你没打怎么就知道打不过我，我可好打了”常远太可爱了哈哈哈,44
